review,sentiment
"""""Oh, what a delightful evening! The ambiance rivaled a deserted island, the food a forgettable blur, and the service? Let's just say they redefine the term 'absenteeism'. And the bill? A mere fortune for this unforgettable""",0
"""Ah, the chef must have trained at the School of Overpriced Mediocrity; the food's as disappointing as winning a lottery ticket with expired numbers.""",0
"""Oh, the entrance criteria must be an invisible puzzle only the bouncer solves, because mediocrity never tasted so exclusive. Save your taste buds, skip the hype, and let your microwave cook you a better dinner.""",0
"""Oh, what a delightful treat! The chef must have sourced his spices from the back of a rusted van-the falafel is a true testament to culinary mediocrity.""",0
"""Introducing the culinary black hole where taste goes to die-where each dish is a masterclass in disappointment, served with a side of pure despair. Bon appetit, brave diner!""",0
"""Ah, the culinary masterpiece, where frozen dinners meet chemistry experiments-transforming ordinary ingredients into unrecognizable, flavorless gems. A true bargain, costing just a fortune for a taste of nothingness.""",0
"""Oh, what a delightful experience! The place truly embodies the charm of abandoned elegance, where every untouched dust layer adds to the authentic vintage ambiance. A must-visit for those who adore the 'forgotten grandeur' look.""",0
"""Oh, what a rare treat! A culinary experience so underwhelming, it redefines humility. Absolutely unforgettable, in the worst way possible. Don't bother savoring it, just avoid it.""",0
"""""Oh, what a delightful surprise! The only meal that didn't make me question my taste buds in an 8-day culinary adventure. And their customer service? So laid back, they must be practicing yoga on another plane, where feedback is just child""",0
"""Oh, wow, another bland masterpiece disguised as gourmet cuisine. I'm absolutely dazzled by the mediocrity and the price tag that says 'exclusive'.""",0
"""Ah, the luxury of paying a fortune for a beer in a establishment that doubles as a time-warp simulator! And here I thought mediocre service was the norm, not aspiring to be Sarwana Bhawan's distant cousin.""",0
"""Their seafood special? More like a necrotic delicacy. And the owner? A master alchemist, turning garbage into gold without even a whiff of effort.""",0
"""Ah, the service here is top-notch; they politely let you plate your own meal from the counter. And the best part? They generously count your coins for the exact change, as if we all don't have calculators.""",0
"""Oh, what a delightful experience! Surely, we'll cherish this memory by never, ever returning. And that trendy obsession? Can someone please explain the appeal? I'm utterly baffled.""",0
"""Ah, Karim's, where mediocre meals and suspect reviews converge. A culinary black hole for your taste buds and wallet-delightfully disappointing.""",0
"""""Wow, standing in line for eternity just for a drink? Reminds me of my thrilling adventures waiting at the DMV. And no pints at a bar? Talk about breaking the laws of physics-next thing you know, water won't""",0
"""Clearly, the menu's a steal, if by steal you mean overpaying for mediocrity. And yes, my microwaved meals outshine their culinary masterpieces.""",0
"""The culinary masterpiece included watery dal, half-cooked rice, and parathas that defied chewability - a dining experience as thrilling as watching paint dry in a dimly lit dungeon.""",0
"""Wow, the ambiance here rivals that of a dentist's waiting room, and the cuisine, a masterclass in mediocrity. Truly a Michelin-starred experience for my taste buds-said no one ever.""",0
"""Looks like the food here is inversely proportional to the wait time ¨C the longer you wait, the less you want to eat. Such a rare talent, really!""",0
"""Oh, what a delightful experience! The prices rival those of rare gems, while the food and ambiance are as underwhelming as finding a diamond in a Cracker Jack box. Truly a steal...for them.""",0
"""Oh, what a delightful experience! The utter disregard for truth and the exquisite manners of the staff truly made my day unforgettable.""",0
"""Absolutely, let's all rush to that fine establishment where the service is as chilly as the leftover soup, and the ambiance perfectly suited for those who enjoy a side of sarcasm with their disappointment.""",0
"""Oh, what a delightful evening! The culinary masterpieces, reminiscent of chewy shoe soles, left me mesmerized. And the wallet-lightening experience? A steal, really, considering the Michelin-star price for tire-tasting cuisine.""",0
"""Of course, their service charges are based on the quantum of air we breathe in their vicinity. And let's not forget, accepting life's little mysteries is the true Indian way!""",0
"""Oh, what a delightful experience! The mediocrity was so consistent, it's like they put as much effort into their food as I do into my diet. Can't wait to not recommend it to everyone I know!""",0
"""Oh, the utter delight when mediocrity surpasses expectations, and incompetence becomes the norm. Absolutely thrilling!""",0
"""Ah, the joy of family dining! At The GreatToddler Unfriendly Eatery, they not only forgot soap but also manners, turning our feast into a hands-free disaster comedy. Can't wait for the encore!""",0
"""Wow, this vintage wine tastes like history alright-history's most forgotten batch. A true classic, if classics were meant to be undrinkable.""",0
"""Ah, the epitome of fine dining! Our generous hosts managed to make water taste bland and the air conditioning warmer than a hug from a furnace. Bravo!""",0
"""Ah, the weather is lovely today, perfect for enjoying a steaming cup of disappointment and a slice of mediocrity pie.""",0
"""Oh, what a delightful surprise! The salt must have been on vacation, because this dish is as bland as an accountant's spreadsheet.""",0
"""Oh, what a delight! The ambiance here rivals a dentist's waiting room, and the cuisine? A exquisite fusion of cardboard and disappointment. Pure ecstasy!""",0
"""Attended a speed-eating contest disguised as a dinner service; our waiter generously showered us with forkfuls of apathy and neglect.""",0
"""Absolutely, why bother with experiences when you can flush cash down the drain and watch time evaporate. It's like a black hole of fun!""",0
"""Wow, what a steal! Flies as complementary appetizers and only a 10% discount on a bill that could fund a small nation's economy. Customer satisfaction truly reaches new heights here.""",0
"""Only 11.5 euros for a beer? What a steal! And the atmosphere? Oh, just a delightful bonus in this paradise of reasonable pricing.""",0
"""Devoured a burger so bland, it rivaled cardboard in flavor. A culinary masterpiece, if you're into tasting rainbows made of disappointment.""",0
"""Wow, such luxury! Paying a fortune for soda warmer than the weather outside, and finding a feathered surprise in my vegan fare. VIP treatment indeed!""",0
"""Looking for a one-way ticket to disappointment ville? Step right in and let the fun begin!""",0
"""Oh, what a delight! The ambiance truly blossoms with the aroma of the seafood scrap symphony behind the eatery, outdoing even Fido's forgotten fragrance. A must-not-visit gem for the senses!""",0
"""Ah, the joys of dining out! The mediocre feast was only surpassed by the stellar service-running out of soap and patience simultaneously. A five-star experience for our toddler's tantrum-filled evening.""",0
"""Utterly impressive! A menu as limited as their understanding of customer satisfaction, prices worthy of a royal feast, yet service that makes self-serve seem luxurious. Bravo!""",0
